absolute_path,size_bytes,sha256_hash
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/relax/toy-02.nb,122107,671c8f252b11c30c88cb7d905fc497c7a2fc925ec664ea82ae17e4d062df2ea7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/relax/garcia-relaxation-01X.nb,407130,d6fe2769d96e4d762c48c27b58409f368b6afc81c2e858b1fca4f0a9ea5a5653
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/relax/toy-03.nb,122107,0d0e5a4b4cbcde0545300795cacfd7f7a187e412f48c00cefd14995b478b7c11
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/reconstruction/history/apple-01.nb,198513,31cca500412d8068f21005837ed8fb458d5e104208ebec55bba5ee20cc42cd24
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/plot-a-01.nb,144230,ba15f285a39c50d6ebee9883523e1e190b4b26c383bf2231f99b3ba25cd75e23
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-fireball-data-01.nb,26454,f4335465297aa0f0c5b95021e4d3b1569bf719afb476cedf8115c6b8204abac4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/new-epic-01.nb,426546,71516f773f1d75c67fcf195abfb73b2ab0c8c1d3e91353bc29edbefc79f1cc05
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-nonlinear-03.nb,956315,649c2cb12082b99fb7c7ddb56383c2f6dc9f75f304908ada12954c76301eb1f6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/error-analysis-01.nb,103472,b3230518b33f4d8fdf70060fe466f8c6ecca913c7163765d8d5436b2066aa9d6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-linear-01.nb,259235,a9daa6147e06963a56b884b6131a2e6624645994ffe71ac605dd0f89660ea133
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/epoch-01.nb,484352,26979426483bdd8f221382d8dc1a4ec0ac9a7fba4d24e1f8cd9959d5063319c0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/scratch-01.nb,50067,3900862da623e18cd13e313cf868ce4876e2afadd45edf61186a4cb469a001dd
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/triangle-01.nb,111011,58dad3998ee78b86e3b75a116e5f272ce3d221611ea0eeab6520925d4c4c9eba
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/inverse-X02.nb,20252797,8989bab1a348dd3200f89107cca2500eadf1ee12c59a1f1e07ecea0241f04901
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/plot-inequalities-01.nb,426010,684fec89c600733b7b4d0130d4b76bc9775575fadffebe82c933eab2789091cd
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/inverse-01.nb,20275353,e7b8cb2d313c412e4ccc604fdd8d5ddc4e196bd7e37d36b38fb6ec3d61168ae6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/x-cull-linear-01.nb,117915,ebbacd95649bb5fc5d87cd85cb8d583ea8c86b073edc1d7f16e203bd4c7464f6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-error-01.nb,954449,fbd9060fb921f890b417701cce0cba9b98bc7fbf614456be6b36a97ea45f5bd7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-nonlinear-02.nb,1170818,018a02d36e36d4fb43e0a5b529282d2751100e4aad0f542a6739aa082a3bbdaa
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/lv-03.nb,343254,fff75d629d55d17fc02a5f5469e22a6ca652decbdbcabe058984d554b758adb2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/breve-02.nb,199533,2f9a5d3ed5c3de91dcb4e525b41e7bb26b8c782b9cc48ed720e7f20cd25cd144
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/miniature-01.nb,84502,554d8507f99d832385be24066ec4f3611afc382d8d579fb66e54c8551d3d9f10
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/lv-02.nb,353576,b9cb8933928f8b624bc505452700b52060d60924da19db9edb8d1f0ed5ce42c8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/resolution.nb,153838,a71eb5af5945be1eccd0e544ff50943ee353f970b617137a92cfee6dc3410dd6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/dabble-01.nb,105256,7417a565d87f926548551447058c8a11bdcf8c034e319b9a5965c45078378a18
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/lv-01.nb,371434,0b22742e835f9d25b9b55e35fe7f283997bf92665e3b5d6711bd67985cb3d3b8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/dabble-02.nb,595050,ab1421fc398a73633a95784040b89729efdeee3f80bed65b9a5ac275aa128b44
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/x-cull-lin2-01.nb,222607,f7bb66707b0a022958dc589fbc1aea4b4c9b06134f5761f57cd84c27eec12297
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/trianlge-01.nb,83271,66d845a49521f415d4213af8334408477188f636ade6f1085763ccd84c54989c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/dabble-03.nb,606325,167319fb6cd3c774769f4a5c113507fa3104be3f7264d4676f8d4c14f1e1cdff
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/breve-01.nb,177626,4fb896e3045192523e59d385190686159076b0b68fcf911bd78ea61954f5b9e0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/plot-inequalities-02.nb,508321,8892d449c634ed70b75045d06827dc9433fe08c3858411d8d7c9da74e646a870
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/epoch-03.nb,524340,d2e08d7586a37e687ef72fc0e632b0d514d2d1cc5662ba1fe0a88f5c0e8cab14
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/find-min-01.nb,134961,2591ae9d30b8f212c3d730607f9259919895dfc9e78287817fb14746315eb876
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-nonlinear-01.nb,1643142,cb293fbda3e70c8c2edae892154d75aa66119a9a41596918c09ecf20c3ac0d74
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-error-02.nb,212244,9f3c41173ab1f9b90029af36f8256e7c7a5cca3fec45a0b66a5355d3b4e78ef4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-fireball-data-02.nb,25046,675a78f05efc4844da2689c5a2e06e40041785775fefccde276695eb23a132dc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/epoch-02.nb,492929,7d1398e083cda92769babf331d14825ad375a97f6145bd3d768f074be6d33451
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/culled-nonlinear-04.nb,1515092,270ebca65d727af046312a81761bc499c03e7d82332ba34be65e9a356102874b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/culled/inverse-X01.nb,20421783,1f302e2c65e65d240d05d8965a28cf72727cab0436dc7efffa588c1a7406b036
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/lanl/fire-model-01.nb,158471,b3ae97dbbd9c99e30076369b69d3fcece12d46fe231bd3556748ae536e3b00fc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/lanl/david-01.nb,17448440,75c0a8ba5036b0bd1ba98c4951cd21943d6d43744c1056454a0c01b2303e0210
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/sedov/sedov-trinity-01.nb,1173042,92659cc0d8881da2a60d3f7374b89a108485c31ec7705637763ea2ef1c8a7d57
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/sedov/wiki-01.nb,1416391,1d40685902fc6bebae55698c3f7b52f7d31d0dc7406ecba0b51f0d60ef4871f3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/sedov/figures-01.nb,663681,4c1a39758609fb2774077599264784bbd4d08beea55e3ac18384fa5fd99658a6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/data-sets/fireball-25.nb,27606,2bfd58c75e3d126bee2a86ef3f37d78505823ae0154aec03edbee8db1425475b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/data-sets/fireball-23.nb,35418,c17363fc6ee79a4eb9ee5f4aabb5a3082afb5ec2c53b4aa4e96c6b4ce43b49e9
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-non-linear-02.nb,5260655,17d61a7ab819741bfa4aef2020a789d1470a2adba7d06c5723f6e1f4beecf3d6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/jensen-02.nb,270247,fff9fe205b60e33f8f3f83c38dc94fb85b0b526687ccc055c655b52fb3f1ee48
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/spindle-02.nb,130228,83f5a35c75bc6b919399e3ff6e999204e87a4ce63b7daab75af39db87ec7b0c7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-new-01.nb,201308,6a68b633586fc356964019a467f88600e2140fe279fe65646d9456a0e7de2c67
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/roots-01.nb,251209,7adf8b6ca46fd170fa155f293038e17cee765ae9419fe4769c2e5d27e8739fb8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/shifting-powers-01.nb,127529,7fd528aa475fd05de14779cdc2b9e1f51eb1b2618ef6534e70d7e1b15af5321e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/vectors-01.nb,337098,545a1e822a94a0f54adf1f2bdb894cf631818ff52be9c843aec8d508b84e5ec0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/log-untangle-01.nb,143783,354d8860759fa6ef3263765a2e711aa47a2330166c3be5e2139ec9073836f4b2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/writer-01.nb,104370,efcc8242a2673fe8cf915b2611d4fb7aaa4e01372bab9cd432f913a3869e2ff8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-linear-01.nb,394163,48725508be983e17d4cd199ac2d1a228d6a110f14624538c31e6fae62246425c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/all-my-rs-03.nb,188493,9b52f51c862797cc4192c042d664ff88a77c7435a8e30e9844539be4cb660da4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/fast-sticks-04a.nb,505574,b6dd6d4f0f11ed40d0dd731c9ba3f870a6007d89313938d3069be13f0e1644a1
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/delta-01.nb,174065,75fd5d0fb0554db813442c59c332999dad35ba833cf0ec1116986e0863e00f09
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/linear-01.nb,279924,555a8974884426ab02566cc282a9b15e67ca0d6c6253ee06aec49e8f4e0a0cf0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/units-sanity-01.nb,108382,f546b52a099aaecfdda686094b8ef987e6408cdda2495a9192ec593096316b86
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/taylor-data-02.nb,408658,2d002778887a87176beecc952a2bcd55dcbe0079cf8ff1f4df0be3ea2110ab38
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/all-my-rs-02.nb,230421,73376c776ae52e8be735cdd001c7d36b1bcf5d9374bab60f8b79247272756c7f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-colored-02.nb,426901,9512b001715fe44e5edc2efc69bad832f6cf774cfda0add4f74aafa3cace4ed0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/summary-numeric-01.nb,111697,72ae7d3e4d5ba43cfab036b565f55ed076bfd8ad208d74cfdeb11fa78787d64a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-plots-02.nb,211211,94054f4807a6770c79bbf0cd9dec4a4fdb9a73e187269d5cc0b08869fe86844a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/numerics-01.nb,736373,84f948763f7a1a1f205ae7f363f256861e070e17aa3075033c512bade3e49604
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/approx-ln-01.nb,209100,eeca9a96844c3be2c084e20731adb206808d79e3456d3b860e4d9aa7d8ce506e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/combinations-non-linear-01.nb,142524,89fe2e0c3155ff8a26c3c57d84e347228bfada9d15eb77fdeb9df72698260b6e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/auev-01.nb,162749,93ee114bf01a72877eae1b800e873f2da341d6abf5baa52055d94ba494410f97
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/tbl-results-01.nb,114378,957ce1ba2a4a38f712c203fa068ef025b953732895a9ba9e69b143508024d70f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/inequalities-01.nb,292272,b28cbd81f6e09899f464bdbe21dde16baebf46af90043e51beacc571b619d368
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/victoria-nostra-est-01.nb,199435,161dc40f0bcce2e363177330736d27681fb8d95a64eb67797435002c3c378aad
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/a-01.nb,410474,0d76f0f105db7d51d9ff34550598395ab89cb4a2b2509cdd8c95e9d80a0b030e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/yields-01.nb,85758,7cdedba6b35ec7fa1ee8c04c2c4e7615c2106c508f7d2a57351e8747a63de9b3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/arrows-01.nb,94500,def2035b773337d6f5317e33cae55bebc66b68f0e42b0b94e51835dcdcca50e1
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-01.nb,91768,1a0e4ec0c07521d4537786a61bffba507210acdfc41e4a59c506b183e701d68d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-colored-original-01.nb,372665,bf39a4d4b7ea78157c2c7635d2b0073fcf023e103b63537ff49cfd20f8dc77e7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/Xi-02.nb,589207,4bb3b59f134fe1408fd1795e3a7e84dbc02565a0a52665d9e2ab3a47edd20292
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/plot-compare-01.nb,1343182,4927665df7b967884f8a665661063c9828941cb3fa5b95935ef6d5f048579a1c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/sticks-02.nb,451374,cfa4e5b1357641722bb114a752763e049faa1bbb9b8e74f98f383d5649faaa26
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/jacobian-01.nb,503291,b40ea84758b2f696ad20ecfab311dd5b2a1b93eb5465238b0f9179984e8fff10
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/scribble-02.nb,180314,180475d09bd768596ba6b534544beaa7a3481b88c8a463869b7b7128e26ef247
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-05.nb,210530,35b8a4259fe4cb026916fddbde0feaae06e6ca5f653b196d99633f910d1a6717
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/fortran-01.nb,149294,ae4635cb11ef5267c575d49c9a28cb690b116ec9899e70a7e24337f5f940c6d3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/atb-r=r-01.nb,553908,9335d0c2800ef6fd2b9b0d77eba989ca2e6c0688e7c3cc1e84a50a56b6672e6e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/taylor-model-plots-01.nb,281860,89663a46a846eca7ad8dce1c6788af8c3deb86faa47f6fa4f101de98a4b10caa
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/subsetter-01.nb,233601,e6e5e854ac24dff84eff61714203a8243a6c4182e87d9226f8d83aeeb3517b09
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/log-transform.nb,106124,9bc7dfa81e077d1a617999e574a6e4311f8b3dce637d6543ae5a86aa9b0fd8fb
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-01.nb,180465,9f759c25f8dc21effd31a84a563141007096f4087d0979859231037539b53792
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-04a.nb,528637,50abcfb22cb798b36aa3fe58c6f28c34f6862eb3aade6919e2274e7780e31da6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/flutter-01.nb,374478,d36f792c2a08a3d47095e54a415a9772935a3bd9c2134f3055ad9d9c17d0b519
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/sticks-03.nb,497426,1daaf054c897be7abda62f5b9f3af3c772bacc8ba6d58276f1b2c14be7cb1519
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-04.nb,172796,5509c613fc49a9db38d9d09e6ccfea9970f251790da4a721cb4d96cba0692e9f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/subsetter-original-01.nb,127779,4e402ab6366a71a3986b1c4f8aa47a97b99b381bb6982dbaa07861745dd96d1a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/ua=v-01.nb,131107,e450c4e568fbb12669656abba3c2016b5e230d0dd7f6069760fed923854f97e1
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/occupancy-02.nb,157806,4dfe5fe4d5374e8224196c6d4c028c4c32644cc8687bc58eed987a7e86ca80d1
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/explore-simple-01.nb,132210,bc213cefef380802ff504a9dd8202f16392437dd20b90d4aa99a0d791e4da9a9
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/numerics-0.nb,139192,bed16f64b5740161cc040c514b2eac7cbead05ca715a3e70ba9e86cd0258ed66
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/b-01.nb,699452,7f7bc886867c225c1f46de737a0abcb027d304f8640244f2666c16ce5aa715bd
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/cauchy-schwarz-01.nb,180924,2be2b326082d62b48274289191e6864da0d6aca5b835c9ec617fd3a81b887100
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-04.nb,527097,e0514b26fca1459cfb52ddfc44ad168d5409859e930d1329631ea84dc567993c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/fast-sticks-03.nb,486045,dee19cb7a1f4991df83515307672505a53d84e7e7a42d336c51a5396887cf1f0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/3d-01.nb,174560,928836e879cf858bbd1159fd65765e6a4e4dfd285677d63a8cb98f6ad855cac7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/subsetter-original-02.nb,213383,6d7a5c8a5cc6acbdc5583a6791725007156bc224c3d6484708f07e06f7d3580a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/occupancy-01.nb,108739,b21b318b87660aaa3a0ba22ccc088e83bf004b3f463a728228756b925a9ff018
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/nonlinear-01.nb,750232,6a39815489ab2943ea648f79ab05d053731d309ae9a65953248c20c101015753
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/explore-simple-02.nb,138659,c74b8655fb6f9e70139061cda3620d1ea555e5aec4dd1d528ffe728c452d7b2b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/decompose-01.nb,155949,ef33a54e882ba0fc739b1f4641200c309567f57d0434f0b920dda95344ffa980
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-03.nb,487714,8392464d940cdd0204871e620b30ed00d5e723309e51c38647601acaeab4c3fe
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/fast-sticks-04.nb,609582,1303d3886bf346aedef9ac846009f28abe5ecbdea6c1bf575d18bfc2fface84b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-03.nb,111343,2a8da58d7189323bec90db2ba309d0d071782969e72e677b72c0c80043832dcc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/flatland-01.nb,170368,49d933829be4dfcacae0d02c3bd5e660b8cea9fc300489f0d304a3138baf2ec6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/log-slog-01.nb,99192,9bc1d5fbfc8c84308c0d88bb1e9478782767cbef146b0624d840a24cfc0a1489
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/sc-simple-01.nb,215701,6254be45b0aab7852c36e47186028aa556152e838c07ebc7e15df19472a23300
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/take-3.nb,136509,dc58295b0e6bc8d8c937d45d69d16f172209442baa271c1f80af65011fa15640
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/lib-plots-01.nb,706674,85e5c58647fd026e08665deae94fc9946723cf590f9f4ee84b77b43eaee4afba
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-02.nb,144215,5f35900d12f3c5decfb4f43165cd54d0b700b313f4fcfa89551129b6a1b6d148
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/Xi-01.nb,585550,4f1147a8cc2b15c02513a57c78581e7cae0b4959593da493d791f09f9a44e663
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-colored-original-02.nb,486369,c04452a3bb10468af43d1e617501ab3482bc1107a718e48ee706e43a305b53aa
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/companion-01.nb,101771,ca926448b7bf28f51249c195062f7bd739aa60df9c8861763ab264caeaa6ab16
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/least-squares-methods-01.nb,406102,c9930462a26fa1e0b7241f025382ea894f7bafed6b3209b4cad686e8836a9f1b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/scribble-01.nb,108495,e867c5b940bdb991f690f9a229c5098ffa341b93d57ada49f181f59be2342547
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/sticks-01.nb,234908,4a3cf45989e34609a7f43f1fb60bd3fe44e9001fa1f09874e1abec7619df3ec7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/subsetter-02.nb,8695361,ac23cfd50eacb1c6892e8775206f57c55c1835d52d8542a44f1b884fe1cd58f7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/linear-ish.nb,276694,04bebb78afb88650583dc04fb5740800d401d5b08b2197d5e7ba28dc93482c73
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-02.nb,306049,fa0f2a6fa946614e87c58c01341a3041ca0f8ec3bb6eee853e6a51bada95ef64
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/fast-sticks-05.nb,637178,cf13b0ba9ae29ad18737069273e09106e94d4bf9469fb725cf27b0a9c500a412
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/taylor-orthogonal-01.nb,140512,9c6216223c2f5009db878ce482d4b10aa81f1ce118831addbb24868997f45b12
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/all-my-rs-01.nb,137358,c6c3e057eedc71a403b2e25126e2f83c6a761d5df3ea09eb7ce0afc187012ca2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-colored-01.nb,394714,8f3149c5e060eabc3a084896800b2a3d165edb1278cfa82c810d8690bb12894f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/taylor-data-01.nb,126205,070d8708885b93a4b06141b8bd7f1374db0ea4ef4f4664388b4e0563ae4c3fe3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/three-linear-01.nb,153518,8ae42f47f5509a92b4d4139a7646ca2623ee4d2812a4ef176126ea5199521a0a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/simple-plots-01.nb,198481,adfebc965cb4f22b40106a51b293754c9c1d43aebf7cc1ee3b216eb65c0f517b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/summary-numeric-02.nb,108758,c46c403157a30b980a217c8be61f8232f58437ba0a0544481683ed8892fe9721
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/numerics-02.nb,311943,f1e3975fae978e4c98ca9805179272c84c3355d7a46aaada46a7270f66cc4604
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/pythagoras-01.nb,119501,9644465f664922a13e09397f741b778d4101588acab870fc28ce1887fae8b29a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/tbl-results-02.nb,125884,a5167677480fe1a72bb6bc158126a30687d7dfae9f7edd10f2f23b7c1539920a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/timers-01.nb,222535,22d2a1a37186d5e142638a40671b12b925267067969ce20d012ba9467af22a60
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/auev-02.nb,195497,a4102e264b00b18c9890f54590fe964541917589558da29989de15181e789d9f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/inequalities-02.nb,566329,3e0394adacd79674e5160ac4e19edf896742f3ec068b133eacfdcf5863cc95b4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/a-02.nb,553022,159df5484504f773d46edfee46748140bdae1cbb1c46fd83dcef793220971126
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/jensen-01.nb,138287,deaa05b5985ddb2b08e4a020616566bcc6d813726345e8bf5ecb48e91777620a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/elasticity-non-linear-01.nb,228181,6abd00830377fbf097ef4de8430b742eac6c009f6ed398c0a50a2dbffbf84ac0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/strands-01.nb,525387,92bb0c8809d7895df9cf3a5d398fe2ed30b4373dd2dc36e39b7a4eda0d4ecee7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/log-transform-01.nb,151246,ef262b058d7d1e57aad4fcbc0775b8db7fe75bd81091d3da7fa2f23137529dd3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/spindle-01.nb,183063,8fe14bca423aa5755852f161db6490780ab1e1c4fb3cdbb4a65f99e3b322f58b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/u-algebra.nb,223456,31e562068964caca05988df6b3e5134a88efb6d085a5493f24d539a9c92f5c7d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/inequalities-03.nb,583584,d8b2b29b744d79dfb4a85a3189b23df12b1c2e87e0061e63abfb4946e39ce78c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/subsets-01.nb,329520,4023188deebcfa7486c87e38ce3d6fd224a818e8037f396340384b68dece2660
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/pub/toy-II-01.nb,86509,cb0fbee16887f1be77f37e8ae0e2714585148f155de20c0823111ee152dfb387
